id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,attrited
720071583,48,F,Unknown,Married,Less than $40K,Blue,36,5,1,3,7151.0,true
717958833,46,M,Graduate,Married,$60K - $80K,Blue,35,5,1,2,1535.0,false
812420358,61,F,Graduate,Married,Less than $40K,Blue,56,3,3,3,2122.0,true
712370208,48,M,Uneducated,Unknown,$60K - $80K,Blue,35,3,2,2,17131.0,false
715940358,51,F,Graduate,Married,Less than $40K,Blue,42,6,2,2,5822.0,false
715041333,39,M,Doctorate,Married,$60K - $80K,Blue,29,3,1,3,3537.0,false
712797258,43,M,Graduate,Married,$120K +,Blue,33,3,1,3,34516.0,false
769170558,53,M,Graduate,Single,$60K - $80K,Blue,47,6,4,3,16320.0,false
715884858,38,M,High School,Married,$80K - $120K,Blue,36,5,3,3,2407.0,false
796343058,49,F,High School,Single,Less than $40K,Blue,43,4,1,2,3538.0,false
783910008,37,F,Unknown,Married,Less than $40K,Blue,31,5,2,2,2684.0,false
718888308,53,M,Graduate,Single,$80K - $120K,Blue,36,4,3,2,34516.0,false
785114808,46,M,Post-Graduate,Single,$40K - $60K,Silver,40,4,2,2,15459.0,false
709852908,44,F,Uneducated,Single,Less than $40K,Blue,36,5,3,3,4307.0,false
823528833,50,F,Unknown,Single,Less than $40K,Blue,46,4,2,3,2081.0,false
719679858,58,F,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848.0,false
827108583,55,M,High School,Single,$120K +,Blue,51,3,1,3,34516.0,false
787833333,44,M,College,Unknown,$80K - $120K,Blue,35,6,1,2,6361.0,false
719781183,57,M,High School,Married,$80K - $120K,Blue,38,4,1,3,15428.0,false
710429358,57,M,High School,Married,$40K - $60K,Blue,48,5,1,3,2544.0,false
798792408,48,M,High School,Married,$80K - $120K,Blue,42,1,1,3,9959.0,true
710280558,51,M,Graduate,Single,$60K - $80K,Blue,39,3,3,2,8796.0,false
809825358,53,F,Uneducated,Married,Less than $40K,Blue,48,6,1,3,3428.0,false
714451833,45,F,Doctorate,Single,Less than $40K,Blue,36,6,2,2,1438.3,false
713943783,41,M,Post-Graduate,Married,$60K - $80K,Blue,32,5,3,2,18001.0,false
710706558,51,F,Graduate,Single,Less than $40K,Blue,42,3,1,3,2680.0,false
713620308,46,F,High School,Married,Less than $40K,Blue,35,6,4,3,4675.0,false
813453408,40,F,College,Married,Less than $40K,Blue,35,3,1,3,2448.0,false
818248383,33,M,Doctorate,Married,$60K - $80K,Blue,28,3,3,3,4049.0,false
780106908,53,M,High School,Single,$80K - $120K,Blue,38,6,2,2,8154.0,false
708938508,63,M,High School,Married,$40K - $60K,Blue,36,5,3,2,4559.0,false
709671708,61,M,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,19354.0,false
711204483,56,M,High School,Married,$60K - $80K,Blue,46,3,3,3,2340.0,true
801728658,53,M,Graduate,Single,$60K - $80K,Blue,47,6,3,0,13848.0,false
713945883,62,F,Graduate,Married,Less than $40K,Blue,52,4,2,2,2490.0,true
779558733,50,F,Unknown,Married,Unknown,Silver,36,6,1,2,32156.0,false
788370258,37,M,Graduate,Married,$60K - $80K,Blue,30,5,3,2,2578.0,false
714927333,62,F,Graduate,Married,Unknown,Blue,52,6,3,2,9050.0,false
710383158,49,M,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,34516.0,false
798007308,57,F,High School,Married,Unknown,Blue,51,6,1,0,8362.0,false
711768858,55,M,High School,Married,$80K - $120K,Blue,36,3,2,3,6514.0,false
714888633,50,M,Graduate,Married,$80K - $120K,Blue,42,3,3,4,4051.0,false
712650333,48,M,College,Married,$60K - $80K,Blue,37,3,3,2,11959.0,false
719945433,60,F,Uneducated,Divorced,$40K - $60K,Blue,48,3,2,2,2070.0,false
720310458,46,M,Unknown,Single,$120K +,Blue,32,5,2,1,11840.0,false
718344033,47,M,College,Married,$120K +,Blue,35,4,3,2,3636.0,false
715442958,54,M,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067.0,false
780326883,53,M,Doctorate,Married,$60K - $80K,Blue,40,3,3,3,11262.0,false
711157833,56,F,Graduate,Single,$40K - $60K,Blue,36,4,1,0,5108.0,false
719704308,56,F,High School,Married,$40K - $60K,Blue,36,5,1,1,2072.0,false
708772308,41,M,Uneducated,Married,$80K - $120K,Blue,24,4,3,3,4119.0,false
817663908,60,F,Graduate,Married,$40K - $60K,Blue,42,5,3,3,5903.0,false
780054258,40,M,Graduate,Unknown,$40K - $60K,Blue,25,6,2,3,7860.0,false
709990983,49,F,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,5918.0,false
818045958,46,M,Graduate,Single,$40K - $60K,Blue,41,5,3,2,6741.0,false
716380683,36,F,High School,Married,Less than $40K,Blue,36,6,1,2,3880.0,false
787480158,57,F,Unknown,Married,Less than $40K,Blue,45,4,2,0,2494.0,false
778461408,38,M,High School,Married,$80K - $120K,Blue,23,4,3,2,22149.0,false
713861733,50,M,Graduate,Divorced,$80K - $120K,Blue,36,4,3,1,34516.0,false
789291633,62,M,Graduate,Married,$60K - $80K,Blue,51,3,2,0,5450.0,false
789513858,43,M,Unknown,Married,$40K - $60K,Blue,35,2,2,3,1438.3,true
778357458,44,F,Unknown,Single,Less than $40K,Blue,24,4,3,3,2003.0,false
718325883,39,M,Uneducated,Single,$40K - $60K,Blue,32,6,3,2,7723.0,false
720344658,38,M,College,Married,$80K - $120K,Blue,23,4,1,1,18226.0,false
809292483,44,F,College,Married,Less than $40K,Blue,39,4,2,2,8128.0,false
779791008,43,M,High School,Married,$80K - $120K,Blue,32,6,2,3,5851.0,false
779557533,54,M,Post-Graduate,Single,$80K - $120K,Blue,40,6,3,3,10260.0,false
795904233,38,F,Unknown,Single,Unknown,Blue,32,5,1,0,26945.0,false
710573808,55,M,Unknown,Single,$60K - $80K,Blue,36,6,3,3,2243.0,false
717418158,42,M,Unknown,Unknown,$120K +,Blue,36,4,1,2,34516.0,false
771963708,56,M,Unknown,Married,$60K - $80K,Blue,45,5,3,2,12248.0,true
712433508,59,F,Unknown,Married,Unknown,Blue,50,3,2,3,1438.3,true
779320983,46,M,Uneducated,Single,$80K - $120K,Blue,28,4,3,2,19843.0,false
718093233,55,F,Post-Graduate,Married,Less than $40K,Blue,45,3,3,3,2163.0,false
719459358,52,M,Doctorate,Married,$120K +,Blue,41,4,2,2,33864.0,false
717728808,39,F,Graduate,Married,Less than $40K,Blue,26,3,1,2,4531.0,false
788701608,42,F,Graduate,Single,Less than $40K,Blue,26,5,2,3,2950.0,false
778506633,43,F,College,Married,Less than $40K,Blue,23,6,2,3,7706.0,true
719989008,47,F,High School,Unknown,Unknown,Blue,36,5,1,0,25657.0,false
791839233,42,F,Unknown,Divorced,Unknown,Blue,36,5,3,2,17536.0,false
716918508,39,M,College,Single,$40K - $60K,Blue,24,4,3,3,3770.0,false
717321783,50,M,Uneducated,Single,$60K - $80K,Blue,45,5,2,2,10344.0,false
799000008,57,M,Post-Graduate,Divorced,$120K +,Blue,51,4,1,1,26437.0,false
721517208,41,M,Unknown,Married,Less than $40K,Blue,30,4,6,1,2450.0,false
719068683,52,F,High School,Married,$40K - $60K,Blue,36,5,1,2,3136.0,false
709120008,43,M,High School,Single,$60K - $80K,Blue,36,4,3,2,6976.0,false
709117533,42,M,High School,Single,$80K - $120K,Blue,36,4,3,1,21134.0,false
816594183,58,F,Uneducated,Married,$40K - $60K,Blue,53,6,2,3,2019.0,false
789485433,42,M,College,Married,$80K - $120K,Blue,34,3,2,3,34516.0,false
712881483,55,M,Post-Graduate,Married,$80K - $120K,Blue,45,5,3,3,9959.0,false
712689333,38,M,Unknown,Single,$80K - $120K,Blue,28,4,3,2,20241.0,false
771492408,40,F,Graduate,Married,Less than $40K,Blue,28,3,1,2,2421.0,false
711668283,48,M,Uneducated,Married,$80K - $120K,Blue,37,5,6,3,30948.0,false
772684833,32,F,Unknown,Married,Less than $40K,Blue,22,3,3,2,2642.0,false
712960308,33,F,High School,Single,Less than $40K,Blue,36,4,1,1,8070.0,false
713530833,58,M,Graduate,Married,$40K - $60K,Blue,48,2,3,3,4085.0,true
756065433,26,M,Unknown,Single,$40K - $60K,Blue,19,5,2,2,2187.0,false
710997183,46,M,Unknown,Married,$60K - $80K,Gold,36,3,3,2,34516.0,false
711146358,39,F,Graduate,Married,Unknown,Blue,29,4,3,2,3358.0,false
716144058,36,F,College,Single,$40K - $60K,Blue,25,6,3,3,1888.0,false
778699908,43,M,Uneducated,Married,$60K - $80K,Blue,24,2,3,3,14447.0,true
713571258,45,M,Unknown,Single,$60K - $80K,Silver,26,6,3,2,32349.0,false
711676908,51,F,College,Married,Unknown,Blue,36,3,2,3,12605.0,false
719315508,62,F,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2964.0,false
778623858,58,M,Uneducated,Married,$80K - $120K,Blue,38,6,3,3,3785.0,false
714665733,42,M,Graduate,Single,$60K - $80K,Blue,36,5,1,0,2727.0,false
816089433,49,M,Doctorate,Married,$60K - $80K,Blue,44,3,1,1,3343.0,false
716991933,53,F,Uneducated,Single,Less than $40K,Blue,35,6,3,1,9786.0,true
714534108,45,F,High School,Married,$40K - $60K,Blue,36,4,1,3,6407.0,false
787456608,29,M,High School,Married,$80K - $120K,Blue,15,6,2,2,4158.0,false
717090183,60,M,Doctorate,Married,$120K +,Blue,50,6,1,2,21697.0,false
772782708,50,M,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,2,31383.0,false
710722908,53,M,Doctorate,Single,$120K +,Blue,36,3,1,0,30883.0,false
795155433,45,M,Unknown,Married,$80K - $120K,Blue,38,6,3,1,12918.0,false
715271733,50,F,Uneducated,Single,Less than $40K,Blue,37,3,3,0,8520.0,false
771706308,46,M,Doctorate,Single,$80K - $120K,Blue,34,4,3,2,14310.0,false
713989233,61,M,Post-Graduate,Married,Unknown,Blue,53,6,2,3,14434.0,false
780198258,46,M,College,Single,$120K +,Blue,36,5,2,1,7793.0,false
802002858,62,F,High School,Married,Unknown,Blue,56,2,1,2,8990.0,true
716290233,43,F,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343.0,false
828298908,54,M,Graduate,Married,$120K +,Blue,50,4,2,0,2872.0,false
788946783,50,M,Unknown,Single,$120K +,Blue,36,5,1,3,9697.0,false
720697908,35,M,High School,Married,$40K - $60K,Blue,21,3,3,1,2967.0,false
780598383,35,M,Doctorate,Single,$40K - $60K,Blue,23,4,3,2,2148.0,false
715345833,36,F,High School,Single,Less than $40K,Blue,36,6,3,1,6116.0,false
710831133,42,M,Unknown,Married,$80K - $120K,Blue,36,5,2,2,18085.0,false
766706358,39,F,Unknown,Married,Less than $40K,Blue,32,6,3,0,2524.0,false
816533733,50,M,Unknown,Married,$80K - $120K,Blue,45,5,2,2,33951.0,false
712373208,43,M,Doctorate,Single,$60K - $80K,Blue,35,3,3,2,3312.0,true
721433283,39,F,High School,Single,$40K - $60K,Blue,20,3,2,2,9956.0,false
720680058,47,M,Post-Graduate,Married,Less than $40K,Blue,36,6,1,3,3888.0,false
716909283,60,M,Post-Graduate,Single,$80K - $120K,Blue,48,3,1,3,30655.0,false
754654383,30,M,High School,Married,Less than $40K,Blue,23,4,2,0,2997.0,false
719226333,44,M,Unknown,Single,$60K - $80K,Blue,24,5,3,2,11042.0,false
779759058,52,M,Graduate,Single,$120K +,Blue,41,6,3,2,3386.0,false
718206783,45,F,Unknown,Single,Less than $40K,Gold,36,6,1,3,15987.0,false
715783758,40,M,Graduate,Divorced,$120K +,Blue,30,5,3,3,25188.0,false
771190083,36,F,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,false
713135883,65,F,High School,Married,Unknown,Blue,53,4,3,0,4315.0,false
778799583,35,F,Unknown,Married,Less than $40K,Blue,24,6,1,1,2592.0,false
808796208,54,F,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476.0,false
708313608,53,M,Unknown,Married,$80K - $120K,Blue,43,5,3,0,2464.0,false
779330208,62,F,College,Married,Less than $40K,Blue,44,3,2,3,2378.0,false
794498733,40,M,Unknown,Single,$120K +,Blue,21,6,4,3,20056.0,false
807964908,41,M,High School,Married,$60K - $80K,Blue,36,4,2,2,8013.0,false
823845783,53,M,Unknown,Married,$120K +,Blue,49,6,2,3,3386.0,false
711748983,30,M,High School,Married,$60K - $80K,Blue,17,3,3,2,7906.0,false
718064283,46,M,Uneducated,Divorced,$60K - $80K,Blue,34,4,3,0,11501.0,false
710492733,29,M,Post-Graduate,Single,$40K - $60K,Blue,19,4,1,2,13632.0,false
779016408,37,F,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229.0,false
717787533,51,F,High School,Married,Less than $40K,Blue,40,4,1,1,5158.0,false
714851058,31,M,Graduate,Married,$40K - $60K,Blue,21,3,3,0,2158.0,false
823535133,45,M,Uneducated,Unknown,$80K - $120K,Blue,41,6,2,2,23271.0,false
708455883,57,M,Graduate,Single,$80K - $120K,Blue,36,2,3,2,10244.0,true
780095808,43,M,Unknown,Divorced,$60K - $80K,Blue,30,3,2,1,2588.0,false
709207458,44,M,Graduate,Married,$40K - $60K,Blue,27,4,2,3,10747.0,false
763895958,53,M,High School,Married,$120K +,Blue,46,4,3,1,7474.0,true
715942683,32,F,Graduate,Single,Less than $40K,Blue,36,3,1,3,3555.0,false
721301733,53,M,Graduate,Married,$80K - $120K,Blue,38,6,3,2,22140.0,false
711927108,54,M,High School,Married,$80K - $120K,Blue,36,2,3,4,9457.0,true
718083483,42,M,Uneducated,Unknown,Less than $40K,Blue,35,4,5,0,6218.0,false
717548358,38,F,College,Married,Less than $40K,Blue,25,3,3,1,2580.0,false
816829608,44,M,Unknown,Married,$80K - $120K,Blue,39,6,2,2,1438.3,false
713936583,54,M,Graduate,Married,$60K - $80K,Blue,43,6,3,1,6224.0,false
709682658,37,F,High School,Single,$40K - $60K,Blue,36,5,3,1,3093.0,false
793889508,48,F,Graduate,Married,$40K - $60K,Blue,42,4,3,3,4076.0,false
714648933,55,F,Graduate,Married,Unknown,Blue,36,3,2,0,4861.0,false
711556533,43,F,Graduate,Unknown,Unknown,Blue,36,6,3,3,9851.0,false
717420333,37,M,High School,Single,$60K - $80K,Blue,26,4,3,2,7349.0,false
768921933,34,M,High School,Married,$60K - $80K,Blue,28,3,3,3,2853.0,false
714311583,46,F,Graduate,Single,Unknown,Blue,36,4,3,2,17023.0,false
717707133,32,M,Unknown,Single,$40K - $60K,Blue,24,6,2,3,10060.0,false
716043258,53,M,Unknown,Married,$40K - $60K,Blue,41,6,1,2,1595.0,false
716343408,46,M,Graduate,Divorced,$80K - $120K,Blue,38,3,2,1,8475.0,false
718909158,38,M,College,Married,Less than $40K,Blue,25,6,3,3,5559.0,false
719471433,31,F,Graduate,Married,Less than $40K,Blue,22,3,3,2,2917.0,false
712763808,38,M,Unknown,Single,$60K - $80K,Blue,36,3,3,3,6692.0,false
711147483,46,F,Graduate,Single,Less than $40K,Blue,28,2,2,3,8551.0,true
719788833,47,M,High School,Married,$60K - $80K,Blue,36,6,2,3,10569.0,false
715168983,47,F,Graduate,Married,Less than $40K,Blue,36,5,2,2,7051.0,false
714306258,56,M,College,Married,$60K - $80K,Blue,46,3,2,1,10117.0,false
713828208,47,M,Uneducated,Unknown,$60K - $80K,Blue,36,6,2,1,8311.0,false
710574558,47,M,Graduate,Single,$80K - $120K,Blue,41,5,3,2,26442.0,false
710947683,64,F,Graduate,Married,Less than $40K,Blue,51,6,3,1,4920.0,false
711113958,37,F,Unknown,Married,Less than $40K,Blue,25,6,2,1,1438.3,false
718923858,42,M,College,Married,$60K - $80K,Silver,29,5,2,2,26750.0,false
752666508,41,M,College,Married,$80K - $120K,Silver,34,4,3,3,34516.0,false
712672083,65,F,High School,Married,Less than $40K,Blue,36,3,3,2,1438.3,false
719863758,49,F,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,1869.0,false
720990183,54,M,High School,Married,$60K - $80K,Blue,36,5,2,3,14539.0,true
720718908,46,M,Uneducated,Single,$120K +,Blue,36,5,1,3,26977.0,false
721250358,50,M,Unknown,Married,$40K - $60K,Blue,36,3,1,3,5426.0,false
779773533,50,F,Unknown,Married,Less than $40K,Blue,34,6,1,3,7623.0,false
708249708,48,F,Doctorate,Married,Less than $40K,Blue,39,3,3,3,4844.0,false
713967783,62,F,Unknown,Married,Unknown,Blue,52,6,1,1,2683.0,false
779506158,39,F,College,Married,Less than $40K,Blue,22,3,1,2,3214.0,false
759823158,46,M,Unknown,Married,$60K - $80K,Blue,39,4,3,3,5374.0,false
716608608,41,M,Uneducated,Married,$80K - $120K,Blue,33,5,3,3,8004.0,true
789528183,39,F,Graduate,Married,Unknown,Blue,31,4,2,3,1438.3,false
708895158,46,M,Unknown,Married,$80K - $120K,Blue,34,3,3,3,2925.0,false
824805858,39,F,Uneducated,Single,Less than $40K,Blue,35,5,3,3,9235.0,false
720840108,44,M,Uneducated,Married,Less than $40K,Blue,24,5,3,0,8837.0,false
787595658,57,F,Unknown,Single,Less than $40K,Blue,29,6,1,1,8801.0,false
720244983,40,M,Unknown,Single,$40K - $60K,Blue,28,4,1,1,3563.0,false
713220258,65,F,High School,Married,Unknown,Blue,36,4,3,2,8138.0,false
813469458,26,F,Graduate,Single,$40K - $60K,Blue,20,6,3,3,1438.3,false
788939358,47,M,High School,Unknown,$60K - $80K,Blue,33,4,2,2,2458.0,false
718870158,47,M,High School,Married,$60K - $80K,Blue,34,5,2,3,4592.0,false
788673708,57,F,High School,Married,$40K - $60K,Blue,45,2,1,3,1438.3,true
711809283,31,M,Unknown,Married,Less than $40K,Blue,36,3,3,3,1868.0,false
816513108,54,M,Graduate,Married,$60K - $80K,Blue,49,3,1,2,5269.0,false
718594608,43,F,Post-Graduate,Married,Unknown,Blue,36,3,3,3,20156.0,false
823606983,39,M,College,Married,$60K - $80K,Blue,35,4,3,2,7410.0,false
717028158,53,M,Graduate,Married,$120K +,Blue,44,3,2,3,12163.0,false
788485908,44,M,Unknown,Married,$60K - $80K,Blue,37,3,2,3,6224.0,false
714472608,59,M,College,Married,Less than $40K,Blue,49,3,3,3,4250.0,false
710793783,53,F,Graduate,Married,Unknown,Blue,40,6,3,1,12059.0,false
794340033,34,F,Uneducated,Married,$40K - $60K,Blue,28,5,1,3,2799.0,false
716462658,47,M,Doctorate,Single,$80K - $120K,Blue,36,3,1,1,18037.0,false
718050033,54,M,College,Married,$120K +,Blue,43,3,2,3,5657.0,false
714023808,42,F,Graduate,Married,Unknown,Blue,33,6,1,1,13770.0,false
716341833,53,F,College,Married,Less than $40K,Blue,44,6,2,3,4646.0,false
719648358,50,M,Graduate,Single,$80K - $120K,Blue,35,3,3,1,2514.0,false
816600933,56,M,College,Married,$80K - $120K,Blue,51,3,2,3,14501.0,true
714208533,43,M,High School,Married,$60K - $80K,Blue,36,1,3,3,8663.0,true
713095533,44,F,High School,Divorced,Less than $40K,Blue,36,5,3,3,2333.0,false
809967783,34,F,Graduate,Divorced,$40K - $60K,Blue,26,5,5,3,3038.0,false
715848408,61,M,Graduate,Unknown,$80K - $120K,Blue,52,6,6,1,8851.0,false
714414483,54,F,Unknown,Married,Less than $40K,Blue,44,6,3,1,2945.0,false
708655983,49,F,High School,Divorced,Unknown,Blue,40,3,3,2,5267.0,false
720426708,56,M,High School,Single,$60K - $80K,Blue,45,2,1,3,8512.0,true
713743158,47,M,Graduate,Married,$60K - $80K,Blue,36,4,3,2,19063.0,false
721279083,53,M,Graduate,Single,$80K - $120K,Blue,33,5,3,3,5376.0,false
779149683,30,F,Graduate,Divorced,Unknown,Blue,13,5,1,2,7772.0,false
714970458,39,F,High School,Married,$40K - $60K,Blue,29,6,1,1,9173.0,false
719070108,44,M,Graduate,Married,$80K - $120K,Silver,35,4,1,3,34516.0,false
715490733,54,F,Uneducated,Single,Unknown,Blue,36,5,1,2,11975.0,false
714989583,46,M,Graduate,Married,$60K - $80K,Blue,36,3,2,3,15405.0,false
820355433,43,M,Unknown,Single,$40K - $60K,Blue,38,6,1,1,2615.0,false
715901508,35,M,High School,Married,$80K - $120K,Blue,25,6,1,2,23991.0,false
710370483,39,F,College,Married,Less than $40K,Blue,31,4,3,3,1888.0,false
778573233,61,F,Graduate,Married,Less than $40K,Blue,54,3,2,2,3102.0,false
708833133,40,F,Graduate,Divorced,Less than $40K,Blue,29,5,2,2,3170.0,false
719885883,53,M,College,Single,$120K +,Blue,36,6,2,0,34516.0,false
712523283,55,M,Unknown,Married,$120K +,Blue,41,4,3,2,14938.0,false
711309033,41,M,Unknown,Single,$60K - $80K,Blue,24,6,2,2,17298.0,false
708134283,35,M,Uneducated,Married,Less than $40K,Blue,36,4,3,3,3131.0,false
720147633,61,M,Unknown,Single,$40K - $60K,Blue,47,3,2,2,11915.0,false
708983658,51,M,Uneducated,Single,$120K +,Blue,39,3,3,1,16868.0,true
766285608,42,M,High School,Single,$40K - $60K,Blue,35,4,3,3,3266.0,false
779715108,46,M,Unknown,Divorced,$80K - $120K,Blue,30,3,3,3,2770.0,false
798035358,46,F,High School,Single,Less than $40K,Blue,40,3,2,2,3556.0,false
719391783,46,M,Uneducated,Married,$40K - $60K,Blue,35,3,2,2,9149.0,false
809342208,26,M,Graduate,Single,Unknown,Blue,19,4,1,2,1438.3,false
780713058,46,M,High School,Married,$60K - $80K,Blue,35,4,3,3,14701.0,false
779338683,62,M,Graduate,Married,$60K - $80K,Blue,44,5,2,2,14825.0,false
783387783,55,M,Uneducated,Divorced,$60K - $80K,Blue,49,4,5,3,10127.0,false
787800108,55,M,College,Married,$80K - $120K,Blue,45,5,1,2,2929.0,false
721397808,32,M,High School,Married,$40K - $60K,Blue,24,5,2,0,3735.0,false
778698408,37,F,Uneducated,Married,Less than $40K,Blue,18,5,1,2,2930.0,false
709545333,33,F,High School,Single,Unknown,Blue,29,6,2,3,12716.0,false
716032233,42,M,College,Married,$80K - $120K,Blue,32,5,2,2,22120.0,false
717835908,33,M,Post-Graduate,Married,$80K - $120K,Blue,22,3,3,3,1438.3,false
719466558,60,F,High School,Single,Unknown,Blue,36,3,2,2,4546.0,false
778663458,65,M,High School,Married,Less than $40K,Blue,47,3,2,1,1759.0,true
716024808,57,M,Graduate,Married,$80K - $120K,Blue,36,3,3,3,4829.0,true
713008308,59,F,Unknown,Married,Less than $40K,Blue,47,5,3,2,7692.0,false
794831733,45,F,Graduate,Married,Less than $40K,Blue,39,4,3,2,2156.0,false
713854608,62,M,Uneducated,Married,$60K - $80K,Blue,36,6,3,3,9521.0,false
715993608,51,M,College,Single,$120K +,Blue,41,6,3,2,26714.0,false
789368658,57,M,Graduate,Married,$80K - $120K,Blue,47,6,2,3,2092.0,false
802817358,38,F,High School,Married,Unknown,Blue,32,4,2,1,11594.0,false
708098133,32,F,Graduate,Married,Less than $40K,Blue,19,6,1,0,2834.0,false
801499908,43,F,Graduate,Married,Less than $40K,Blue,37,4,3,2,4724.0,false
824770683,51,F,Unknown,Divorced,Less than $40K,Blue,47,6,4,3,3049.0,false
718310733,50,M,Unknown,Divorced,$80K - $120K,Blue,36,4,3,1,20614.0,false
708162558,64,F,Uneducated,Married,Unknown,Blue,54,6,1,2,3250.0,false
721129383,53,F,Doctorate,Married,Less than $40K,Blue,36,3,1,2,3128.0,false
721249158,42,M,Uneducated,Single,$60K - $80K,Blue,30,2,2,3,6414.0,true
721049658,53,M,Graduate,Single,$80K - $120K,Blue,34,6,3,0,2506.0,false
806392908,52,F,High School,Single,Unknown,Blue,47,6,2,3,7469.0,false
714886533,60,F,High School,Married,Less than $40K,Blue,36,4,3,2,3460.0,false
772375533,30,M,Graduate,Married,$80K - $120K,Blue,19,5,3,2,9959.0,false
826775058,43,F,Uneducated,Married,Less than $40K,Blue,39,4,1,2,4175.0,false
711878733,60,M,Uneducated,Married,$60K - $80K,Blue,48,3,1,3,10264.0,false
714550383,46,M,High School,Single,$40K - $60K,Blue,36,4,3,3,4129.0,false
712636308,65,F,High School,Married,$40K - $60K,Blue,45,6,2,2,2658.0,false
772139433,44,F,College,Single,$40K - $60K,Blue,33,4,2,3,4589.0,false
709058808,56,F,College,Married,Less than $40K,Blue,36,6,1,2,2781.0,false
813240408,45,F,High School,Married,Unknown,Blue,39,4,3,2,24880.0,false
767753958,37,M,Graduate,Unknown,$40K - $60K,Blue,31,6,1,2,8504.0,false
710111733,48,M,High School,Married,$80K - $120K,Blue,39,5,1,3,8091.0,false
761544333,37,F,College,Married,$40K - $60K,Blue,30,4,4,3,3417.0,false
788814783,39,M,Uneducated,Single,$60K - $80K,Blue,22,4,3,3,9204.0,false
715034358,41,M,Graduate,Married,$120K +,Blue,32,5,2,3,14302.0,false
709624533,55,F,High School,Married,Less than $40K,Blue,45,5,2,0,3187.0,false
709942383,34,M,Graduate,Married,$80K - $120K,Blue,36,5,3,2,6313.0,false
803957508,52,M,Unknown,Single,$80K - $120K,Blue,47,6,1,3,15904.0,false
713378133,54,F,Post-Graduate,Single,Less than $40K,Silver,39,6,2,3,11696.0,false
709217358,40,M,Post-Graduate,Married,$80K - $120K,Blue,36,5,3,2,20371.0,false
720998358,52,M,High School,Married,$120K +,Silver,41,3,3,1,34516.0,false
721051908,45,M,Graduate,Single,$60K - $80K,Blue,33,3,1,3,7552.0,false
715232058,61,M,Post-Graduate,Married,$40K - $60K,Blue,53,5,1,2,5561.0,false
806250783,57,F,High School,Married,Less than $40K,Blue,52,6,3,2,1441.0,false
817245183,51,M,Unknown,Unknown,$120K +,Blue,33,6,2,2,19715.0,false
713670333,60,M,Unknown,Single,Less than $40K,Blue,52,5,3,2,2486.0,false
826477083,48,F,College,Married,Less than $40K,Blue,44,5,1,3,4570.0,false
788728608,34,M,High School,Married,$40K - $60K,Blue,13,3,3,2,3870.0,false
717190533,49,M,High School,Married,$60K - $80K,Blue,36,6,3,2,12938.0,false
716580033,53,M,High School,Married,$120K +,Blue,36,3,1,3,21178.0,false
711644508,34,M,Uneducated,Single,$80K - $120K,Blue,36,3,2,0,12182.0,false
714334383,54,M,Graduate,Married,$60K - $80K,Blue,42,6,2,0,3583.0,false
720611058,40,M,Graduate,Single,$120K +,Blue,27,4,2,3,17018.0,false
712420833,49,F,College,Single,Unknown,Blue,41,6,3,2,16031.0,false
713845083,41,F,High School,Single,Less than $40K,Blue,36,6,2,3,4203.0,true
713756508,46,M,Graduate,Divorced,Less than $40K,Blue,36,5,1,3,4213.0,false
735565158,46,M,Graduate,Married,$60K - $80K,Blue,33,6,2,2,21548.0,false
714131058,30,M,Graduate,Unknown,$60K - $80K,Blue,36,3,5,3,18513.0,false
717180633,59,M,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,2,2483.0,false
717295683,50,M,Doctorate,Single,$80K - $120K,Blue,38,5,2,2,3460.0,false
713128833,49,M,Unknown,Unknown,$60K - $80K,Blue,36,5,3,2,6511.0,false
813499458,45,M,High School,Unknown,$60K - $80K,Blue,40,3,3,1,1438.3,true
710070183,53,F,High School,Single,Less than $40K,Blue,36,3,2,2,2615.0,false
789605658,42,F,Doctorate,Married,$40K - $60K,Blue,35,4,3,2,2985.0,false
710045058,46,M,High School,Married,$40K - $60K,Silver,28,5,1,3,18797.0,false
710164683,33,M,Graduate,Married,$60K - $80K,Blue,22,3,1,3,2859.0,false
710802258,46,F,Graduate,Married,Less than $40K,Blue,38,4,3,0,2888.0,false
721036233,61,M,High School,Married,$60K - $80K,Blue,36,4,3,3,9172.0,false
710036508,42,M,Uneducated,Married,$40K - $60K,Blue,34,5,3,2,14281.0,false
717776808,47,F,Graduate,Single,Less than $40K,Blue,39,3,2,3,7353.0,false
714906033,47,F,Graduate,Single,Less than $40K,Blue,36,6,2,2,5145.0,false
